element,species,degeneracy,energy_ev
Cr,2,8,13.65
Cr,2,4,13.63
Cr,2,6,13.63
Cr,2,2,13.63
Cr,2,4,13.64
Cr,2,6,13.66
Cr,2,8,13.67
Cr,2,10,13.69
Cr,2,6,13.67
Cr,2,8,13.68
Cr,2,10,13.68
Cr,2,12,13.69
Cr,2,6,13.68
Cr,2,8,13.7
Cr,2,10,13.72
Cr,2,4,13.75
Cr,2,6,13.77
Cr,2,8,13.8
Cr,2,12,13.95
Cr,2,10,13.95
Cr,2,14,13.99
Cr,2,8,14
Cr,2,10,14.01
Cr,2,10,14.02
Cr,2,10,14.03
Cr,2,8,14.09
Cr,2,10,14.09
Cr,2,4,14.1
Cr,2,6,14.1
Cr,2,2,14.1
Cr,2,8,14.13
Cr,2,6,14.14
Cr,2,2,14.14
Cr,2,4,14.14
Cr,2,2,14.28
Cr,2,4,14.3
Cr,2,12,14.28
Cr,2,14,14.31
Cr,2,6,14.28
Cr,2,8,14.29
Cr,2,8,14.29
Cr,2,2,14.29
Cr,2,4,14.3
Cr,2,6,14.31
Cr,2,8,14.33
Cr,2,10,14.36
Cr,2,10,14.29
Cr,2,12,14.33
Cr,2,10,14.29
Cr,2,8,14.3
Cr,2,4,14.3
Cr,2,6,14.3
Cr,2,8,14.3
Cr,2,10,14.3
Cr,2,10,14.31
Cr,2,12,14.31
Cr,2,8,14.31
Cr,2,10,14.31
Cr,2,6,14.31
Cr,2,8,14.31
Cr,2,10,14.31
Cr,2,8,14.31
Cr,2,4,14.31
Cr,2,6,14.32
Cr,2,12,14.31
Cr,2,10,14.31
Cr,2,6,14.31
Cr,2,8,14.31
Cr,2,14,14.33
Cr,2,12,14.33
Cr,2,12,14.33
Cr,2,10,14.33
Cr,2,8,14.33
Cr,2,10,14.33
Cr,2,6,14.33
Cr,2,8,14.33
Cr,2,14,14.33
Cr,2,12,14.33
Cr,2,4,14.33
Cr,2,6,14.33
Cr,2,6,14.33
Cr,2,4,14.33
Cr,2,8,14.33
Cr,2,10,14.33
Cr,2,8,14.34
Cr,2,12,14.33
Cr,2,10,14.34
Cr,2,4,14.34
Cr,2,6,14.36
Cr,2,8,14.39
Cr,2,2,14.35
Cr,2,4,14.35
Cr,2,16,14.35
Cr,2,14,14.35
Cr,2,4,14.35
Cr,2,6,14.35
Cr,2,8,14.35
Cr,2,6,14.35
Cr,2,16,14.35
Cr,2,14,14.36
Cr,2,10,14.35
Cr,2,8,14.35
Cr,2,14,14.35
Cr,2,12,14.35
Cr,2,12,14.35
Cr,2,10,14.35
Cr,2,4,14.35
Cr,2,6,14.35
Cr,2,8,14.36
Cr,2,6,14.36
Cr,2,10,14.36
Cr,2,8,14.37
Cr,2,14,14.36
Cr,2,12,14.37
Cr,2,12,14.36
Cr,2,10,14.37
Cr,2,2,14.37
Cr,2,2,14.37
Cr,2,4,14.37
Cr,2,4,14.37
Cr,2,6,14.37
Cr,2,18,14.37
Cr,2,16,14.37
Cr,2,2,14.38
Cr,2,4,14.38
Cr,2,6,14.39
Cr,2,8,14.38
Cr,2,6,14.38
Cr,2,10,14.38
Cr,2,8,14.38
Cr,2,16,14.38
Cr,2,14,14.38
Cr,2,12,14.38
Cr,2,10,14.38
Cr,2,14,14.38
Cr,2,12,14.38
Cr,2,4,14.4
Cr,2,6,14.41
Cr,2,8,14.42
Cr,2,10,14.43
Cr,2,12,14.45
Cr,2,14,14.47
Cr,2,4,14.41
Cr,2,6,14.42
Cr,2,8,14.43
Cr,2,8,14.42
Cr,2,6,14.43
Cr,2,4,14.43
Cr,2,2,14.43
Cr,2,4,14.44
Cr,2,6,14.44
Cr,2,8,14.45
Cr,2,10,14.46
Cr,2,12,14.48
Cr,2,2,14.45
Cr,2,4,14.46
Cr,2,6,14.47
Cr,2,8,14.47
Cr,2,4,14.45
Cr,2,6,14.47
Cr,2,8,14.48
Cr,2,10,14.49
Cr,2,6,14.49
Cr,2,8,14.5
Cr,2,10,14.52
Cr,2,12,14.55
Cr,2,6,14.52
Cr,2,8,14.54
Cr,2,6,14.53
Cr,2,10,14.57
Cr,2,8,14.57
Cr,2,4,14.55
Cr,2,6,14.57
Cr,2,6,14.59
Cr,2,4,14.71
Cr,2,6,14.71
Cr,2,2,14.71
Cr,2,8,14.72
Cr,2,4,14.84
Cr,2,2,14.97
Cr,2,4,14.97
Cr,2,6,14.99
Cr,2,8,15.01
Cr,2,10,15.03
Cr,2,10,14.97
Cr,2,12,14.97
Cr,2,10,14.98
Cr,2,12,14.98
Cr,2,10,14.98
Cr,2,12,14.98
Cr,2,10,14.98
Cr,2,12,14.98
Cr,2,14,14.98
Cr,2,8,14.98
Cr,2,10,14.98
Cr,2,12,14.99
Cr,2,10,14.99
Cr,2,10,14.99
Cr,2,14,14.99
Cr,2,12,14.99
Cr,2,12,15
Cr,2,14,15
Cr,2,10,15
Cr,2,12,15
Cr,2,14,15
Cr,2,16,15
Cr,2,6,15
Cr,2,8,15
Cr,2,16,15.02
Cr,2,14,15.02
Cr,2,14,15.02
Cr,2,12,15.02
Cr,2,12,15.02
Cr,2,10,15.02
Cr,2,6,15.02
Cr,2,16,15.02
Cr,2,18,15.02
Cr,2,6,15.02
Cr,2,8,15.02
Cr,2,10,15.02
Cr,2,8,15.02
Cr,2,14,15.02
Cr,2,16,15.02
Cr,2,10,15.02
Cr,2,12,15.02
Cr,2,12,15.02
Cr,2,14,15.02
Cr,2,18,15.04
Cr,2,16,15.04
Cr,2,6,15.04
Cr,2,10,15.04
Cr,2,8,15.04
Cr,2,18,15.04
Cr,2,20,15.04
Cr,2,16,15.04
Cr,2,14,15.04
Cr,2,8,15.04
Cr,2,12,15.04
Cr,2,10,15.04
Cr,2,14,15.04
Cr,2,12,15.04
Cr,2,16,15.05
Cr,2,18,15.05
Cr,2,10,15.05
Cr,2,12,15.05
Cr,2,14,15.05
Cr,2,12,15.05
Cr,2,14,15.05
Cr,2,16,15.05
Cr,2,8,15.41
Cr,2,10,15.44
Cr,3,1,0
Cr,3,3,0.01
Cr,3,5,0.02
Cr,3,7,0.04
Cr,3,9,0.07
Cr,3,1,2.08
Cr,3,3,2.13
Cr,3,5,2.21
Cr,3,9,2.14
Cr,3,11,2.16
Cr,3,13,2.17
Cr,3,5,2.29
Cr,3,7,2.3
Cr,3,9,2.3
Cr,3,7,2.57
Cr,3,9,2.59
Cr,3,11,2.6
Cr,3,9,3.12
Cr,3,7,3.19
Cr,3,5,3.2
Cr,3,3,3.2
Cr,3,13,3.23
Cr,3,1,3.39
Cr,3,5,3.99
Cr,3,7,4.59
Cr,3,9,5.37
Cr,3,5,5.37
Cr,3,7,5.37
Cr,3,5,5.39
Cr,3,3,5.44
Cr,3,1,5.47
Cr,3,3,6.14
Cr,3,5,6.15
Cr,3,7,6.18
Cr,3,9,6.21
Cr,3,11,6.25
Cr,3,9,6.17
Cr,3,5,7.02
Cr,3,7,7.07
Cr,3,9,7.12
Cr,3,3,7.82
Cr,3,5,7.83
Cr,3,7,7.86
Cr,3,5,8.15
Cr,3,7,8.17
Cr,3,9,8.19
Cr,3,11,8.21
Cr,3,1,8.63
Cr,3,3,8.65
Cr,3,5,8.72
Cr,3,9,8.64
Cr,3,5,8.7
Cr,3,3,8.72
Cr,3,1,8.74
Cr,3,3,8.8
Cr,3,7,8.84
Cr,3,5,8.84
Cr,3,9,8.89
Cr,3,11,8.89
Cr,3,13,8.91
Cr,3,3,9.16
Cr,3,5,9.27
Cr,3,11,9.34
Cr,3,9,10.46
Cr,3,7,10.47
Cr,3,5,10.49
Cr,3,7,10.88
Cr,3,5,11.63
Cr,3,7,11.66
Cr,3,9,11.7
Cr,3,11,11.75
Cr,3,13,11.82
Cr,3,3,11.92
Cr,3,5,11.95
Cr,3,7,12.04
Cr,3,9,12.07
Cr,3,11,12.1
Cr,3,1,11.99
Cr,3,7,11.99
Cr,3,3,12
Cr,3,5,12.02
Cr,3,9,12.04
Cr,3,3,12.04
Cr,3,5,12.06
Cr,3,7,12.11
Cr,3,7,12.38
Cr,3,9,12.41
Cr,3,11,12.45
Cr,3,5,12.58
Cr,3,7,12.61
Cr,3,9,12.66
Cr,3,7,12.68
Cr,3,5,12.69
Cr,3,3,12.7
Cr,3,5,13.1
Cr,3,3,13.42
Cr,3,5,13.45
Cr,3,7,13.49
Cr,3,1,13.48
Cr,3,3,13.5
Cr,3,5,13.59
Cr,3,7,13.6
Cr,3,9,13.66
Cr,3,5,13.51
Cr,3,1,13.57
Cr,3,3,13.59
Cr,3,9,13.58
Cr,3,11,13.63
Cr,3,13,13.7
Cr,3,7,13.81
Cr,3,9,13.84
Cr,3,11,13.87
Cr,3,9,13.93
Cr,3,5,13.94
Cr,3,7,13.94
Cr,3,9,14.02
Cr,3,7,14.05
Cr,3,5,14.05
Cr,3,11,14.06
Cr,3,5,14.11
Cr,3,1,14.12
Cr,3,3,14.12
Cr,3,5,14.21
Cr,3,3,14.22
Cr,3,5,14.28
Cr,3,7,14.33
Cr,3,9,14.33
Cr,3,11,14.34
Cr,3,13,14.36
Cr,3,3,14.43
Cr,3,5,14.43
Cr,3,9,14.52
Cr,3,3,14.44
Cr,3,7,14.45
Cr,3,5,14.48
Cr,3,3,14.48
Cr,3,7,14.5
Cr,3,11,14.52
Cr,3,13,14.57
Cr,3,15,14.62
Cr,3,3,14.65
Cr,3,5,14.68
Cr,3,7,14.7
Cr,3,9,14.74
Cr,3,5,14.81
Cr,3,3,14.81
Cr,3,1,14.83
Cr,3,11,14.83
Cr,3,7,14.86
Cr,3,13,14.93
Cr,3,11,14.96
Cr,3,9,14.97
Cr,3,7,14.97
Cr,3,3,15.06
Cr,3,3,15.18
Cr,3,5,15.26
Cr,3,5,15.96
Cr,3,7,15.97
Cr,3,9,15.98
Cr,3,7,16.26
Cr,3,9,16.27
Cr,3,11,16.3
Cr,3,5,16.37
Cr,3,7,16.38
Cr,3,5,16.43
Cr,3,3,16.46
Cr,3,9,16.61
Cr,3,7,16.72
Cr,3,3,18.22
Cr,3,5,18.22
Cr,3,7,18.24
Cr,3,5,18.42
Cr,3,5,18.52
Cr,3,7,18.52
Cr,3,9,18.55
Cr,3,5,18.77
Cr,3,3,18.81
Cr,3,1,18.83
Cr,3,7,18.85
Cr,3,7,18.96
Cr,3,9,18.98
Cr,3,11,19.01
Cr,3,13,19.04
Cr,3,15,19.08
Cr,3,3,19.46
Cr,3,3,19.5
Cr,3,5,19.52
Cr,3,7,19.54
Cr,3,9,19.58
Cr,3,11,19.62
Cr,3,7,19.6
Cr,3,9,19.64
Cr,3,7,19.65
Cr,3,9,19.67
Cr,3,5,19.72
Cr,3,7,19.76
Cr,3,9,19.81
Cr,3,11,21.47
Cr,3,13,21.53
Cr,3,5,21.82
Cr,3,7,21.86
Cr,3,9,21.91
Cr,3,11,21.97
Cr,3,13,22.04
Cr,3,3,21.98
Cr,3,5,22
Cr,3,7,22.04
Cr,3,9,22.08
Cr,3,11,22.13
Cr,3,1,22.29
Cr,3,3,22.3
Cr,3,5,22.31
Cr,3,7,22.33
Cr,3,9,22.36
Cs,1,2,0
Cs,1,2,1.39
Cs,1,4,1.45
Cs,1,4,1.8
Cs,1,6,1.81
Cs,1,2,2.3
Cs,1,2,2.7
Cs,1,4,2.72
Cs,1,4,2.8
Cs,1,6,2.81
Cs,1,2,3.01
Cs,1,8,3.03
Cs,1,6,3.03
Cs,1,2,3.19
Cs,1,4,3.2
Cs,1,4,3.23
Cs,1,6,3.23
Cs,1,2,3.34
Cs,1,8,3.34
Cs,1,6,3.34
Cs,1,8,3.35
Cs,1,10,3.35
Cs,1,2,3.43
Cs,1,4,3.43
Cs,1,4,3.45
Cs,1,6,3.45
Cs,1,2,3.51
Cs,1,8,3.51
Cs,1,6,3.51
Cs,1,8,3.52
Cs,1,10,3.52
Cs,1,2,3.56
Cs,1,4,3.57
Cs,1,4,3.57
Cs,1,6,3.58
Cs,1,2,3.61
Cs,1,8,3.61
Cs,1,6,3.61
Cs,1,8,3.62
Cs,1,10,3.62
Cs,1,2,3.65
Cs,1,4,3.65
Cs,1,4,3.65
Cs,1,6,3.65
Cs,1,2,3.68
Cs,1,8,3.68
Cs,1,6,3.68
Cs,1,8,3.68
Cs,1,10,3.68
Cs,1,2,3.7
Cs,1,4,3.7
Cs,1,4,3.71
Cs,1,6,3.71
Cs,1,2,3.72
Cs,1,8,3.72
Cs,1,6,3.72
Cs,1,8,3.73
Cs,1,10,3.73
Cs,1,2,3.74
Cs,1,4,3.74
Cs,1,4,3.74
Cs,1,6,3.74
Cs,1,2,3.76
Cs,1,8,3.76
Cs,1,6,3.76
Cs,1,8,3.76
Cs,1,10,3.76
Cs,1,2,3.77
Cs,1,4,3.77
Cs,1,4,3.77
Cs,1,6,3.77
Cs,1,2,3.78
Cs,1,8,3.78
Cs,1,6,3.78
Cs,1,10,3.78
Cs,1,8,3.78
Cs,1,2,3.79
Cs,1,4,3.79
Cs,1,4,3.79
Cs,1,6,3.79
Cs,1,2,3.8
Cs,1,8,3.8
Cs,1,6,3.8
Cs,1,8,3.8
Cs,1,2,3.81
Cs,1,4,3.81
Cs,1,4,3.81
Cs,1,6,3.81
Cs,1,2,3.81
Cs,1,8,3.81
Cs,1,6,3.81
Cs,1,8,3.81
Cs,1,2,3.82
Cs,1,4,3.82
Cs,1,4,3.82
Cs,1,6,3.82
Cs,1,2,3.82
Cs,1,8,3.82
Cs,1,6,3.82
Cs,1,8,3.82
Cs,1,2,3.83
Cs,1,4,3.83
Cs,1,4,3.83
Cs,1,6,3.83
Cs,1,2,3.83
Cs,1,8,3.83
Cs,1,6,3.83
Cs,1,8,3.83
Cs,1,2,3.84
Cs,1,4,3.84
Cs,1,4,3.84
Cs,1,6,3.84
Cs,1,2,3.84
Cs,1,8,3.84
Cs,1,6,3.84
Cs,1,8,3.84
Cs,1,2,3.84
Cs,1,4,3.84
Cs,1,4,3.84
Cs,1,6,3.84
Cs,1,2,3.85
Cs,1,8,3.85
Cs,1,6,3.85
Cs,1,8,3.85
Cs,1,2,3.85
Cs,1,4,3.85
Cs,1,4,3.85
Cs,1,6,3.85
Cs,1,2,3.85
Cs,1,8,3.85
Cs,1,6,3.85
Cs,1,8,3.85
Cs,1,2,3.85
Cs,1,4,3.85
Cs,1,4,3.85
Cs,1,6,3.85
Cs,1,2,3.86
Cs,1,8,3.86
Cs,1,6,3.86
Cs,1,8,3.86
Cs,1,2,3.86
Cs,1,4,3.86
Cs,1,4,3.86
Cs,1,6,3.86
Cs,1,2,3.86
Cs,1,8,3.86
Cs,1,6,3.86
Cs,1,8,3.86
Cs,1,2,3.86
Cs,1,4,3.86
Cs,1,4,3.86
Cs,1,6,3.86
Cs,1,2,3.86
Cs,1,8,3.86
Cs,1,6,3.86
Cs,1,8,3.86
Cs,1,2,3.86
Cs,1,4,3.86
Cs,1,4,3.86
Cs,1,6,3.86
Cs,1,8,3.87
Cs,1,6,3.87
Cs,1,8,3.87
Cs,1,4,3.87
Cs,1,6,3.87
Cs,1,8,3.87
Cs,1,6,3.87
Cs,1,8,3.87
Cs,1,8,3.87
Cs,1,6,3.87
Cs,1,8,3.87
Cs,1,8,3.87
Cs,1,6,3.87
Cs,1,8,3.87
Cs,1,4,12.31
Cs,1,2,13.52
Cs,1,6,13.17
Cs,1,2,14.59
Cs,2,1,0
Cs,2,5,13.32
Cs,2,3,13.76
Cs,2,1,13.34
Cs,2,3,13.38
Cs,2,9,13.92
Cs,2,7,14.1
Cs,2,5,13.99
Cs,2,3,15.33
Cs,2,5,14.34
Cs,2,7,14.66
Cs,2,1,15.17
Cs,2,3,15.23
Cs,2,3,15.69
Cs,2,1,16.51
Cs,2,5,15.71
Cs,2,7,16.05
Cs,2,5,15.88
Cs,2,7,16.01
Cs,2,5,15.91
Cs,2,3,17.26
Cs,2,3,16.12
Cs,2,5,16.21
Cs,2,3,17.55
Cs,2,5,17.78
Cs,2,3,17.77
Cs,2,1,17.92
Cs,2,5,18.5
Cs,2,3,18.55
Cs,2,1,18.81
Cs,2,3,18.87
Cs,2,9,18.91
Cs,2,7,18.95
Cs,2,5,18.94
Cs,2,3,19.39
Cs,2,5,19.01
Cs,2,7,19.05
Cs,2,3,19.28
Cs,2,5,19.34
Cs,2,3,19.31
Cs,2,1,19.6
Cs,2,5,19.36
Cs,2,7,19.41
Cs,2,11,19.38
Cs,2,9,19.41
Cs,2,7,19.44
Cs,2,5,19.56
Cs,2,3,19.44
Cs,2,5,19.47
Cs,2,7,19.52
Cs,2,9,19.54
Cs,2,1,20.21
Cs,2,3,20.23
Cs,2,5,20.39
Cs,2,3,20.42
Cs,2,3,20.56
Cs,2,5,20.59
Cs,2,1,20.56
Cs,2,3,20.56
Cs,2,5,20.57
Cs,2,3,20.68
Cs,2,7,20.6
Cs,2,9,20.6
Cs,2,5,20.6
Cs,2,7,20.71
Cs,2,11,20.65
Cs,2,9,20.68
Cs,2,7,20.65
Cs,2,5,20.82
Cs,2,7,20.66
Cs,2,5,20.67
Cs,2,5,20.7
Cs,2,3,20.98
Cs,2,7,20.75
Cs,2,9,20.77
Cs,2,3,20.77
Cs,2,1,20.9
Cs,2,5,20.79
Cs,2,7,20.82
Cs,2,3,20.84
Cs,2,5,20.86
Cs,2,5,20.96
Cs,2,7,20.96
Cs,2,13,20.96
Cs,2,11,20.96
Cs,2,9,20.97
Cs,2,7,20.97
Cs,2,9,20.98
Cs,2,11,20.98
Cs,2,3,21.06
Cs,2,5,21.14
Cs,2,7,21.12
Cs,2,5,21.2
Cs,2,7,21.13
Cs,2,9,21.16
Cs,2,3,21.14
Cs,2,1,21.19
Cs,2,5,21.32
Cs,2,3,21.33
Cs,2,3,21.34
Cs,2,5,21.4
Cs,2,11,21.4
Cs,2,9,21.43
Cs,2,1,21.41
Cs,2,3,21.43
Cs,2,9,21.44
Cs,2,7,21.45
Cs,2,5,21.45
Cs,2,3,21.55
Cs,2,7,21.45
Cs,2,5,21.52
Cs,2,5,21.46
Cs,2,7,21.47
Cs,2,7,21.48
Cs,2,9,21.49
Cs,2,3,21.54
Cs,2,1,21.61
Cs,2,5,21.55
Cs,2,7,21.56
Cs,2,3,21.57
Cs,2,5,21.58
Cs,2,5,21.63
Cs,2,7,21.63
Cs,2,13,21.63
Cs,2,11,21.63
Cs,2,9,21.64
Cs,2,7,21.64
Cs,2,7,21.64
Cs,2,9,21.64
Cs,2,13,21.64
Cs,2,15,21.64
Cs,2,9,21.64
Cs,2,11,21.64
Cs,2,9,21.64
Cs,2,11,21.64
Cs,2,11,21.65
Cs,2,13,21.65
Cs,2,3,21.84
Cs,2,5,21.85
Cs,2,5,21.85
Cs,2,3,21.86
Cs,2,11,21.87
Cs,2,9,21.89
Cs,2,7,21.88
Cs,2,5,21.96
Cs,2,1,21.91
Cs,2,3,21.91
Cs,2,7,21.92
Cs,2,9,21.93
Cs,2,9,21.92
Cs,2,7,21.92
Cs,2,5,21.92
Cs,2,3,21.98
Cs,2,5,21.93
Cs,2,7,21.94
Cs,2,5,21.99
Cs,2,5,22.01
Cs,2,5,22.04
Cs,2,7,22.04
Cs,2,13,22.04
Cs,2,11,22.04
Cs,2,9,22.04
Cs,2,7,22.04
Cs,2,7,22.04
Cs,2,9,22.04
Cs,2,15,22.04
Cs,2,13,22.04
Cs,2,9,22.04
Cs,2,11,22.04
Cs,2,9,22.04
Cs,2,11,22.04
Cs,2,32,22.05
Cs,2,9,22.05
Cs,2,11,22.05
Cs,2,24,22.05
Cs,2,11,22.05
Cs,2,13,22.05
Cs,2,28,22.05
Cs,2,1,22.11
Cs,2,3,22.12
Cs,2,3,22.16
Cs,2,5,22.17
Cs,2,7,22.17
Cs,2,5,22.24
Cs,2,5,22.18
Cs,2,3,22.18
Cs,2,11,22.18
Cs,2,9,22.19
Cs,2,7,22.21
Cs,2,9,22.22
Cs,2,1,22.22
Cs,2,3,22.22
Cs,2,5,22.22
Cs,2,3,22.25
Cs,2,9,22.22
Cs,2,7,22.23
Cs,2,5,22.23
Cs,2,7,22.24
Cs,2,5,22.3
Cs,2,7,22.3
Cs,2,13,22.3
Cs,2,11,22.3
Cs,2,9,22.3
Cs,2,7,22.3
Cs,2,7,22.3
Cs,2,9,22.3
Cs,2,15,22.31
Cs,2,13,22.31
Cs,2,9,22.31
Cs,2,11,22.31
Cs,2,9,22.31
Cs,2,11,22.31
Cs,2,15,22.31
Cs,2,9,22.31
Cs,2,11,22.31
Cs,2,11,22.31
Cs,2,13,22.31
Cs,2,11,22.31
Cs,2,5,22.32
Cs,2,7,22.34
Cs,2,5,22.33
Cs,2,3,22.39
Cs,2,7,22.35
Cs,2,5,22.42
Cs,2,7,22.37
Cs,2,9,22.39
Cs,2,5,22.37
Cs,2,5,22.4
Cs,2,3,22.4
Cs,2,11,22.4
Cs,2,1,22.42
Cs,2,3,22.43
Cs,2,9,22.43
Cs,2,7,22.43
Cs,2,5,22.43
Cs,2,7,22.44
Cs,2,7,22.43
Cs,2,9,22.45
Cs,2,7,22.44
Cs,2,3,22.48
Cs,2,5,22.48
Cs,2,7,22.48
Cs,2,13,22.48
Cs,2,11,22.48
Cs,2,9,22.48
Cs,2,7,22.48
Cs,2,9,22.48
Cs,2,11,22.48
Cs,2,3,22.48
Cs,2,11,22.55
Cs,2,5,22.55
Cs,2,3,22.55
Cs,2,3,22.55
Cs,2,7,22.56
Cs,2,7,22.57
Cs,2,9,22.57
Cs,2,3,22.57
Cs,2,9,22.57
Cs,2,7,22.57
Cs,2,5,22.57
Cs,2,3,22.6
Cs,2,5,22.58
Cs,2,7,22.58
Cs,2,5,22.61
Cs,2,7,22.61
Cs,2,13,22.61
Cs,2,11,22.61
Cs,2,9,22.61
Cs,2,7,22.61
Cs,2,9,22.61
Cs,2,11,22.61
Cs,2,5,22.66
Cs,2,3,22.66
Cs,2,3,22.68
Cs,2,9,22.68
Cs,2,7,22.68
Cs,2,7,22.68
Cs,2,9,22.68
Cs,2,11,22.68
Cs,2,9,22.68
Cs,2,7,22.68
Cs,2,3,22.69
Cs,2,5,22.7
Cs,2,7,22.7
Cs,2,13,22.71
Cs,2,11,22.71
Cs,2,9,22.71
Cs,2,3,22.74
Cs,2,9,22.76
Cs,2,7,22.76
Cs,2,3,22.77
Cs,2,3,22.81
Cs,2,3,22.82
Cs,2,9,22.82
Cs,2,3,22.83
Cs,2,3,22.86
Cs,2,3,22.87
Cs,2,3,22.87
Cs,2,3,22.9
Cs,2,3,22.91
Cs,2,3,22.94
Cs,2,3,22.96
Cs,2,3,23.04
Cs,2,3,23.21
Cs,2,3,23.57
Cs,2,3,23.67
Cs,2,3,23.9
Cs,2,3,23.96
Cs,2,3,24.11
Cs,2,3,24.16
Cs,2,3,24.27
Cs,2,3,24.3
Cs,2,3,24.4
Cs,2,3,24.46
Cs,2,3,24.48
Cs,3,4,0
Cs,3,2,1.72
Cs,3,2,13.47
Cs,3,6,14.93
Cs,3,4,15.01
Cs,3,8,14.98
Cs,3,6,17.17
Cs,3,2,15.17
Cs,3,4,16.34
Cs,3,10,15.61
Cs,3,8,15.94
Cs,3,2,16.42
Cs,3,2,16.52
Cs,3,4,16.95
Cs,3,6,16.53
Cs,3,4,17.18
Cs,3,6,16.75
Cs,3,8,17.08
Cs,3,4,16.83
Cs,3,6,17.93
Cs,3,4,17.46
Cs,3,6,17.61
Cs,3,8,17.92
Cs,3,10,17.96
Cs,3,2,18.03
Cs,3,4,18.42
Cs,3,2,18.66
Cs,3,6,18.61
Cs,3,8,18.97
Cs,3,6,19.43
Cs,3,4,19.44
Cs,3,4,19.92
Cs,3,6,19.98
Cs,3,4,19.96
Cs,3,2,20.56
Cs,3,6,20.19
Cs,3,4,20.39
Cs,3,6,20.27
Cs,3,8,20.32
Cs,3,2,20.27
Cs,3,4,20.88
Cs,3,8,20.9
Cs,3,6,20.96
Cs,3,10,20.94
Cs,3,8,22.41
Cs,3,4,21.12
Cs,3,6,22.2
Cs,3,2,21.22
Cs,3,6,21.22
Cs,3,4,22.11
Cs,3,2,21.24
Cs,3,4,21.51
Cs,3,2,21.46
Cs,3,12,21.7
Cs,3,10,21.87
Cs,3,4,21.79
Cs,3,6,21.86
Cs,3,2,21.9
Cs,3,4,22.16
Cs,3,4,22.06
Cs,3,2,22.13
Cs,3,2,22.26
Cs,3,6,22.51
Cs,3,8,22.78
Cs,3,4,22.63
Cs,3,6,23.08
Cs,3,4,22.75
Cs,3,2,23.35
Cs,3,8,22.85
Cs,3,6,22.85
Cs,3,10,22.98
Cs,3,8,23.7
Cs,3,4,23.08
Cs,3,6,23.13
Cs,3,6,23.48
Cs,3,4,25.06
Cs,3,8,23.49
Cs,3,6,24.55
Cs,3,10,23.73
Cs,3,12,23.75
Cs,3,4,23.91
Cs,3,2,23.97
Cs,3,8,24.24
Cs,3,6,25.1
Cs,3,6,24.56
Cs,3,4,24.59
Cs,3,8,24.57
Cs,3,6,25.1
Cs,3,6,24.61
Cs,3,4,24.71
Cs,3,2,24.66
Cs,3,4,25.06
Cs,3,10,24.68
Cs,3,8,24.74
Cs,3,8,24.71
Cs,3,10,24.76
Cs,3,2,24.92
Cs,3,2,25.45
Cs,3,4,25.68
Cs,3,2,25.84
Cs,3,4,25.86
Cs,3,6,25.93
Cs,3,4,25.88
Cs,3,2,26.06
Cs,3,6,25.88
Cs,3,4,26.24
Cs,3,6,26
Cs,3,8,26.02
Cs,3,2,26.12
Cs,3,4,26.27
Cs,3,8,26.14
Cs,3,10,26.14
Cs,3,4,26.2
Cs,3,2,26.3
Cs,3,4,26.2
Cs,3,6,26.37
Cs,3,8,26.22
Cs,3,6,26.43
Cs,3,12,26.23
Cs,3,10,26.26
Cs,3,2,26.27
Cs,3,4,26.39
Cs,3,6,26.36
Cs,3,4,26.53
Cs,3,8,26.95
Cs,3,6,27.07
Cs,3,8,27.14
Cs,3,10,27.17
Cs,3,6,27.17
Cs,3,4,27.21
Cs,3,6,27.32
Cs,3,4,27.53
Cs,3,2,27.34
Cs,3,8,27.39
Cs,3,6,27.39
Cs,3,8,27.44
Cs,3,2,27.55
Cs,3,10,27.63
Cs,3,8,27.77
Cs,3,8,27.78
Cs,3,6,27.91
Cs,3,6,27.86
Cs,3,4,27.92
Cs,3,6,27.89
Cs,3,4,27.9
Cs,3,8,27.9
Cs,3,6,28.12
Cs,3,10,27.94
Cs,3,8,27.96
Cs,3,2,27.94
Cs,3,4,28.26
Cs,3,2,28.12
Cs,3,12,28.22
Cs,3,10,28.22
Cs,3,8,28.22
Cs,3,10,28.22
Cs,3,6,28.24
Cs,3,8,28.24
Cs,3,14,28.24
Cs,3,12,28.24
Cs,3,4,28.26
Cs,3,6,28.27
Cs,3,8,28.56
Cs,3,10,29.44
Cs,3,8,29.44
Cs,3,4,29.51
Cs,3,6,29.75
Cs,3,6,29.82
Cs,3,8,29.82
Cs,3,10,29.83
Cs,3,8,29.86
Cs,3,6,29.95
Cs,3,8,29.96
Cu,1,2,0
Cu,1,6,1.39
Cu,1,4,1.64
Cu,1,2,3.79
Cu,1,4,3.82
Cu,1,6,4.84
Cu,1,4,4.97
Cu,1,2,5.08
Cu,1,10,5.07
Cu,1,8,5.1
Cu,1,6,5.15
Cu,1,4,5.24
Cu,1,2,5.35
Cu,1,8,5.4
Cu,1,6,5.51
Cu,1,4,5.52
Cu,1,2,5.57
Cu,1,6,5.42
Cu,1,8,5.57
Cu,1,2,5.68
Cu,1,4,5.69
Cu,1,4,5.72
Cu,1,6,5.78
Cu,1,4,6.12
Cu,1,2,6.12
Cu,1,4,6.19
Cu,1,6,6.19
Cu,1,2,6.55
Cu,1,4,6.79
Cu,1,2,6.82
Cu,1,4,6.87
Cu,1,6,6.87
Cu,1,8,6.87
Cu,1,6,6.87
Cu,1,8,6.95
Cu,1,6,7.21
Cu,1,4,6.99
